,pc1,pc2,pc3,label
0,-1.6906453941450947,-0.592153801167809,-0.5094356085175791,-1.0
1,-1.650137130669737,-0.304505599797354,0.055022146426168116,-1.0
2,-1.7725008397921613,-0.38860565868435737,0.03266986960423461,-1.0
3,-1.8078942325680163,-0.4031637519321909,0.06977687791107003,-1.0
4,-1.8064239507084048,-0.46574363847369776,0.15567536382348338,-1.0
5,-1.7970278305308691,-0.5073334405636317,0.18285568028664992,-1.0
6,-1.8301531399994282,-0.46081878462866316,-0.08728992247825326,-1.0
7,-1.8949213603960242,-0.5474796336974675,0.23499663392769865,-1.0
8,-1.8636166946502843,-0.534330297877075,0.2804470759952366,-1.0
9,-1.7574771311751216,-0.4615719938746886,0.29015294552707294,-1.0
10,-1.50760507741327,-0.3952905154347957,0.5066543974774846,-1.0
11,-1.512736229577924,-0.40405382599255957,0.6738877891258629,-1.0
12,-1.5083574646262505,-0.3166013669003536,0.4199615352458798,-1.0
13,-1.6425949926436947,-0.22165197879660054,0.2680843066763403,-1.0
14,-1.5621554060946836,-0.11326131389818037,0.21505868523159158,-1.0
15,-1.557155791011876,-0.3818723605979945,0.10964135979903429,-1.0
16,-1.545826740742052,-0.11855182005207908,0.09631559706102846,-1.0
17,-1.5739898307998315,-0.19134255055169322,-0.04424775936053928,-1.0
18,-1.5292747940891371,-0.24008283228797697,-0.34683961159820836,-1.0
19,-1.4088448712041584,-0.21911074920327953,-0.1165938853840091,-1.0
20,-1.24661672401246,-0.3655428772479455,0.3327681384426577,-1.0
21,-1.318287751391585,-0.27976108808561984,-0.04198152311548816,-1.0
22,-1.3093064377221941,-0.15879740345680626,-0.6983882132562336,-1.0
23,-1.0987101352204345,-0.22239403625291518,-0.8441081294119774,-1.0
24,-1.0375597153661682,-0.09035719678147709,-0.923713802661418,-1.0
25,-1.0607331713715848,-0.0758326728386983,-1.070578943501207,-1.0
26,-1.0274171571835422,0.02522341306330897,-1.0460184305406646,-1.0
27,-0.8319005374681234,0.08034003808538154,-1.1264858922175072,-1.0
28,-0.7085717175338303,0.11944351424805695,-0.8702013363270089,-1.0
29,-0.6636946255297205,0.2664495543048147,-1.0060799987768907,-1.0
30,-0.5014409986574137,0.4612221703360688,-0.9923454361930513,-1.0
31,-0.16505199147876165,0.5559029691445322,-0.44156856440901987,-1.0
32,-0.31993122772169813,0.6344455934842625,-0.6816897275794097,-1.0
33,-0.29628439037745846,0.5674152696913108,-0.7321560351047204,-1.0
34,-0.23614039691845765,0.8023194844296374,-0.8162953337836757,-1.0
35,-0.16189759171888818,0.7538576702143,-0.8322715673738722,-1.0
36,-0.09981308325132696,0.7628673579777023,-0.7364672985604944,-1.0
37,-0.10799685681094053,0.3725172056195026,-0.6106778216021309,-1.0
38,0.06189497235397024,0.403317710290633,-0.31797943136864537,-1.0
39,0.05403410146060497,0.5508667271751605,-0.4493311868748064,-1.0
40,0.11495802082210925,0.4416159955638243,-0.537685234469865,-1.0
41,0.16764627071474755,0.3730891809714408,-0.8657557607972418,-1.0
42,0.33731819300760263,0.13477483950391508,-0.7374875176056405,-1.0
43,0.5165492018733019,0.12300933210888561,-0.38176554253734946,-1.0
44,0.7957128169361923,-0.17088540085363887,-0.39108526285071293,-1.0
45,0.7888872182827873,-0.08655028338987537,-0.2808982164378906,-1.0
46,0.8378945832382036,-0.6495596107939458,0.5341434856628483,-1.0
47,0.9834751345832317,-0.5158103215413655,0.06338508555073186,-1.0
48,0.490686048863991,-0.3165038763322082,0.19176509364798247,-1.0
49,0.9645593524278294,-0.6111820857452023,0.2832897223408271,-1.0
50,0.8917891822850543,-0.6161139375606809,0.09629511338857792,-1.0
51,1.0951519311808529,-0.41827377246441716,-0.003865508949681598,-1.0
52,1.1528597291611056,-0.6047212230741186,0.4080898438426049,-1.0
53,1.1053006149780509,-0.6778376355445341,0.22483948696547862,-1.0
54,1.1259313517114558,-0.5003042347488668,0.01668095615179353,-1.0
55,1.0662837654807005,-0.7065391580518144,0.11873144028800163,-1.0
56,0.9759220844982589,-0.48333519014583953,-0.3795756124989068,-1.0
57,1.1126552478384044,-0.5324104341706881,-0.09481806918597864,-1.0
58,1.016482450955027,-0.6148337524318048,0.08324051250925785,-1.0
59,0.9774494364527023,-0.49388674294457796,-0.32045114783262935,-1.0
60,1.0396704456867496,-0.48376239680247696,-0.23003664516582767,-1.0
61,1.3692816930986977,-0.7334443371427682,0.6167637426772516,-1.0
62,1.1483957737124895,-0.5682518898813096,0.2369165860799717,-1.0
63,1.0409392718564339,-0.6164836565380778,0.015671339675791787,-1.0
64,1.0439219479221769,-0.6658670372769497,0.1956073477618327,-1.0
65,0.969054821864605,-0.5454376265971456,-0.07743888007183349,-1.0
66,1.056076017770313,-0.6056242459264038,0.03868401844128435,-1.0
67,1.3621222912868873,-0.5861339090981106,0.9383645461204957,-1.0
68,0.7992725685952875,-0.5227986560387634,-0.032235105328286086,-1.0
69,0.7199948387013488,-0.2645908748716136,-0.2662101644497674,-1.0
70,0.6281803623766491,-0.19412547462608143,0.007355869336329474,-1.0
71,0.5088219571946884,-0.0023164754055202915,-0.21272960031449376,-1.0
72,0.5196702294677061,0.1235529810981597,-0.3034125728162749,-1.0
73,0.41932828025816976,0.15890025576797107,-0.38264750984250834,-1.0
74,0.46487017941499575,-0.12647543685804807,-0.23485684866723483,-1.0
75,0.5090798881476873,0.07436664602106845,-0.11664348456952871,-1.0
76,0.38584418636895834,0.30774977089241395,-0.41152772004853244,-1.0
77,0.44765620068568673,0.26818148638686395,-0.16757545929709977,-1.0
78,0.3914470204698432,0.5956861926946656,-0.030389878314214167,-1.0
79,-0.04704817502174768,0.7410689625801307,-0.0956631763234669,-1.0
80,-0.10330982687095505,0.7209060587461509,-0.39167891816321865,-1.0
81,-0.08384818214236756,0.6231545610044419,0.17669686967213064,-1.0
82,-0.26782705882167523,0.7664089989281594,-0.74284991774623,-1.0
83,-0.36298366689067274,0.7421969715946125,-0.8084605124010925,-1.0
84,-0.17013174638796857,0.51189661168495,-0.6345556743196353,-1.0
85,-0.2568972230908551,0.4427385024431042,-0.800051381679112,-1.0
86,-0.265923731372199,0.9002357590726566,-0.8762801280297492,-1.0
